"","Year","Month","GEO","Value","Type"
"3567",2002," Oct","London"," 61.3%","Hotel Occupancy Rate"
"3568",2002," Oct","Windsor"," 62.8%","Hotel Occupancy Rate"
"3569",2002," Oct","Niagara Falls"," 67.5%","Hotel Occupancy Rate"
"3570",2002," Oct","Other Niagara Region"," 56.4%","Hotel Occupancy Rate"
"3571",2002," Oct","Other Southern Ontario"," 54.1%","Hotel Occupancy Rate"
"3572",2002," Oct","Eastern Ontario"," 62.9%","Hotel Occupancy Rate"
"3573",2002," Oct","Kingston"," 70.5%","Hotel Occupancy Rate"
"3574",2002," Oct","Other Eastern Ontario"," 59.2%","Hotel Occupancy Rate"
"3575",2002," Oct","Ottawa"," 73.8%","Hotel Occupancy Rate"
"3576",2002," Oct","Downtown Ottawa"," 75.5%","Hotel Occupancy Rate"
"3577",2002," Oct","Ottawa West"," 64.6%","Hotel Occupancy Rate"
"3578",2002," Oct","Ottawa East"," 74.9%","Hotel Occupancy Rate"
"3579",2002," Oct","Greater Vancouver"," 62.1%","Hotel Occupancy Rate"
"3580",2002," Oct","Central Ontario"," 55.3%","Hotel Occupancy Rate"
"3581",2002," Oct","Downtown Vancouver"," 63.8%","Hotel Occupancy Rate"
"3582",2002," Oct","Vancouver Island"," 58.1%","Hotel Occupancy Rate"
"3583",2002," Oct","Whistler Resort Area"," 24%","Hotel Occupancy Rate"
"3584",2002," Oct","Alberta Resorts"," 62.1%","Hotel Occupancy Rate"
"3585",2002," Oct","Calgary"," 64.3%","Hotel Occupancy Rate"
"3586",2002," Oct","Edmonton"," 67.8%","Hotel Occupancy Rate"
"3587",2002," Oct","Regina"," 66%","Hotel Occupancy Rate"
"3588",2002," Oct","Winnipeg"," 64.8%","Hotel Occupancy Rate"
"3589",2002," Oct","Greater Montreal"," 78.5%","Hotel Occupancy Rate"
"3590",2002," Oct","Downtown Montreal"," 80.1%","Hotel Occupancy Rate"
"3591",2002," Oct","Montreal Airport Laval"," 73.1%","Hotel Occupancy Rate"
"3592",2002," Oct","Greater Quebec City"," 71%","Hotel Occupancy Rate"
"3593",2002," Oct","Moncton"," 57.5%","Hotel Occupancy Rate"
"3594",2002," Oct","Halifax Dartmouth"," 78.1%","Hotel Occupancy Rate"
"3595",2002," Oct","St Johns"," 75%","Hotel Occupancy Rate"
"3596",2002," Oct","Canada"," 64.6%","Hotel Occupancy Rate"
"3597",2002," Oct","British Columbia"," 56.4%","Hotel Occupancy Rate"
"3598",2002," Oct","Manitoba"," 61%","Hotel Occupancy Rate"
"3599",2002," Oct","New Brunswick"," 61.3%","Hotel Occupancy Rate"
"3600",2002," Oct","Nova Scotia"," 73.8%","Hotel Occupancy Rate"
"3601",2002," Oct","Ontario"," 66.8%","Hotel Occupancy Rate"
"3602",2002," Oct","Quebec"," 73.2%","Hotel Occupancy Rate"
"3603",2002," Oct","Saskatchewan"," 64%","Hotel Occupancy Rate"
"3604",2002," Oct","Newfoundland"," 68.7%","Hotel Occupancy Rate"
"3605",2002," Oct","Southern Ontario"," $66.19","Revenue per Available Room"
"3606",2002," Oct","Kitchener Waterloo Cambridge Guelph"," $62.57","Revenue per Available Room"
"3607",2002," Oct","Hamilton Brantford"," $54.5","Revenue per Available Room"
"3608",2002," Oct","North Eastern Ontario"," $55.74","Revenue per Available Room"
"3609",2002," Oct","North Bay"," $53.53","Revenue per Available Room"
"3610",2002," Oct","Sudbury"," $64.33","Revenue per Available Room"
"3611",2002," Oct","North Central Ontario"," $0","Revenue per Available Room"
"3612",2002," Oct","Sault Ste Marie"," $64.56","Revenue per Available Room"
"3613",2002," Oct","North Western Ontario"," $62.99","Revenue per Available Room"
"3614",2002," Oct","Thunder Bay"," ","Revenue per Available Room"
"3615",2002," Oct","Greater Toronto Area"," $90.57","Revenue per Available Room"
"3616",2002," Oct","Downtown Toronto"," $125.7","Revenue per Available Room"
"3617",2002," Oct","Toronto Airport"," $72.52","Revenue per Available Room"
"3618",2002," Oct","GTA West"," $65.96","Revenue per Available Room"
"3619",2002," Oct","GTA East North"," $67.35","Revenue per Available Room"
"3620",2002," Oct","London"," $57.9","Revenue per Available Room"
"3621",2002," Oct","Windsor"," $65.76","Revenue per Available Room"
"3622",2002," Oct","Niagara Falls"," $84.32","Revenue per Available Room"
"3623",2002," Oct","Other Niagara Region"," $49.34","Revenue per Available Room"
"3624",2002," Oct","Other Southern Ontario"," $52","Revenue per Available Room"
"3625",2002," Oct","Eastern Ontario"," $57.4","Revenue per Available Room"
"3626",2002," Oct","Kingston"," $71.63","Revenue per Available Room"
"3627",2002," Oct","Other Eastern Ontario"," $50.35","Revenue per Available Room"
"3628",2002," Oct","Ottawa"," $95.71","Revenue per Available Room"
"3629",2002," Oct","Downtown Ottawa"," $104.18","Revenue per Available Room"
"3630",2002," Oct","Ottawa West"," $66.6","Revenue per Available Room"
"3631",2002," Oct","Ottawa East"," $72.58","Revenue per Available Room"
"3632",2002," Oct","Greater Vancouver"," $69.58","Revenue per Available Room"
"3633",2002," Oct","Central Ontario"," $63.37","Revenue per Available Room"
"3634",2002," Oct","Downtown Vancouver"," $86.34","Revenue per Available Room"
"3635",2002," Oct","Vancouver Island"," $59.3","Revenue per Available Room"
"3636",2002," Oct","Whistler Resort Area"," $26.16","Revenue per Available Room"
"3637",2002," Oct","Alberta Resorts"," $95.63","Revenue per Available Room"
"3638",2002," Oct","Calgary"," $66.41","Revenue per Available Room"
"3639",2002," Oct","Edmonton"," $65.24","Revenue per Available Room"
"3640",2002," Oct","Regina"," $54.18","Revenue per Available Room"
"3641",2002," Oct","Winnipeg"," $61.81","Revenue per Available Room"
"3642",2002," Oct","Greater Montreal"," $111","Revenue per Available Room"
"3643",2002," Oct","Downtown Montreal"," $123.08","Revenue per Available Room"
"3644",2002," Oct","Montreal Airport Laval"," $73.59","Revenue per Available Room"
"3645",2002," Oct","Greater Quebec City"," $107.63","Revenue per Available Room"
"3646",2002," Oct","Moncton"," $54.13","Revenue per Available Room"
"3647",2002," Oct","Halifax Dartmouth"," $94.59","Revenue per Available Room"
"3648",2002," Oct","St Johns"," $85.43","Revenue per Available Room"
"3649",2002," Oct","Canada"," $72.94","Revenue per Available Room"
"3650",2002," Oct","British Columbia"," $57.95","Revenue per Available Room"
"3651",2002," Oct","Manitoba"," $54.33","Revenue per Available Room"
"3652",2002," Oct","New Brunswick"," $53.15","Revenue per Available Room"
"3653",2002," Oct","Nova Scotia"," $81.37","Revenue per Available Room"
"3654",2002," Oct","Ontario"," $80.31","Revenue per Available Room"
"3655",2002," Oct","Quebec"," $97.57","Revenue per Available Room"
"3656",2002," Oct","Saskatchewan"," $52.95","Revenue per Available Room"
"3657",2002," Oct","Newfoundland"," $70.32","Revenue per Available Room"
"3658",2002," Sep","Southern Ontario"," $110.73","Average Daily Rate"
"3659",2002," Sep","Kitchener Waterloo Cambridge Guelph"," $94.29","Average Daily Rate"
"3660",2002," Sep","Hamilton Brantford"," $89.58","Average Daily Rate"
"3661",2002," Sep","North Eastern Ontario"," $83.56","Average Daily Rate"
"3662",2002," Sep","North Bay"," $91.91","Average Daily Rate"
"3663",2002," Sep","Sudbury"," $84.28","Average Daily Rate"
"3664",2002," Sep","North Central Ontario"," $0","Average Daily Rate"
"3665",2002," Sep","Sault Ste Marie"," $101.75","Average Daily Rate"
"3666",2002," Sep","North Western Ontario"," $87.55","Average Daily Rate"
"3667",2002," Sep","Thunder Bay"," ","Average Daily Rate"
"3668",2002," Sep","Greater Toronto Area"," $138.4","Average Daily Rate"
"3669",2002," Sep","Downtown Toronto"," $176.13","Average Daily Rate"
"3670",2002," Sep","Toronto Airport"," $112.12","Average Daily Rate"
"3671",2002," Sep","GTA West"," $99.49","Average Daily Rate"
"3672",2002," Sep","GTA East North"," $112.7","Average Daily Rate"
"3673",2002," Sep","London"," $99.37","Average Daily Rate"
"3674",2002," Sep","Windsor"," $104.02","Average Daily Rate"
"3675",2002," Sep","Niagara Falls"," $134.41","Average Daily Rate"
"3676",2002," Sep","Other Niagara Region"," $90.71","Average Daily Rate"
"3677",2002," Sep","Other Southern Ontario"," $100.01","Average Daily Rate"
"3678",2002," Sep","Eastern Ontario"," $94.19","Average Daily Rate"
"3679",2002," Sep","Kingston"," $107.36","Average Daily Rate"
"3680",2002," Sep","Other Eastern Ontario"," $86.62","Average Daily Rate"
"3681",2002," Sep","Ottawa"," $130.28","Average Daily Rate"
"3682",2002," Sep","Downtown Ottawa"," $138.32","Average Daily Rate"
"3683",2002," Sep","Ottawa West"," $104.41","Average Daily Rate"
"3684",2002," Sep","Ottawa East"," $96.74","Average Daily Rate"
"3685",2002," Sep","Greater Vancouver"," $131.3","Average Daily Rate"
"3686",2002," Sep","Central Ontario"," $124.35","Average Daily Rate"
"3687",2002," Sep","Downtown Vancouver"," $160.45","Average Daily Rate"
"3688",2002," Sep","Vancouver Island"," $133.2","Average Daily Rate"
"3689",2002," Sep","Whistler Resort Area"," $142.65","Average Daily Rate"
"3690",2002," Sep","Alberta Resorts"," $246.49","Average Daily Rate"
"3691",2002," Sep","Calgary"," $111.22","Average Daily Rate"
"3692",2002," Sep","Edmonton"," $90.96","Average Daily Rate"
"3693",2002," Sep","Regina"," $81.29","Average Daily Rate"
"3694",2002," Sep","Winnipeg"," $98.86","Average Daily Rate"
"3695",2002," Sep","Greater Montreal"," $140.98","Average Daily Rate"
"3696",2002," Sep","Downtown Montreal"," $154.31","Average Daily Rate"
"3697",2002," Sep","Montreal Airport Laval"," $100.7","Average Daily Rate"
"3698",2002," Sep","Greater Quebec City"," $165.54","Average Daily Rate"
"3699",2002," Sep","Moncton"," $98.26","Average Daily Rate"
"3700",2002," Sep","Halifax Dartmouth"," $129.46","Average Daily Rate"
"3701",2002," Sep","St Johns"," $117.54","Average Daily Rate"
"3702",2002," Sep","Canada"," $121.92","Average Daily Rate"
"3703",2002," Sep","British Columbia"," $123.47","Average Daily Rate"
"3704",2002," Sep","Manitoba"," $90.62","Average Daily Rate"
"3705",2002," Sep","New Brunswick"," $94.6","Average Daily Rate"
"3706",2002," Sep","Nova Scotia"," $118.13","Average Daily Rate"
"3707",2002," Sep","Ontario"," $124.46","Average Daily Rate"
"3708",2002," Sep","Quebec"," $136.76","Average Daily Rate"
"3709",2002," Sep","Saskatchewan"," $83.39","Average Daily Rate"
"3710",2002," Sep","Newfoundland"," $105.44","Average Daily Rate"
"3711",2002," Sep","Southern Ontario"," 69.8%","Hotel Occupancy Rate"
"3712",2002," Sep","Kitchener Waterloo Cambridge Guelph"," 72%","Hotel Occupancy Rate"
"3713",2002," Sep","Hamilton Brantford"," 61.7%","Hotel Occupancy Rate"
"3714",2002," Sep","North Eastern Ontario"," 68.2%","Hotel Occupancy Rate"
"3715",2002," Sep","North Bay"," 67%","Hotel Occupancy Rate"
"3716",2002," Sep","Sudbury"," 70.9%","Hotel Occupancy Rate"
"3717",2002," Sep","North Central Ontario"," 0%","Hotel Occupancy Rate"
"3718",2002," Sep","Sault Ste Marie"," 81.2%","Hotel Occupancy Rate"
"3719",2002," Sep","North Western Ontario"," 81.3%","Hotel Occupancy Rate"
"3720",2002," Sep","Thunder Bay"," ","Hotel Occupancy Rate"
"3721",2002," Sep","Greater Toronto Area"," 71.7%","Hotel Occupancy Rate"
"3722",2002," Sep","Downtown Toronto"," 80.2%","Hotel Occupancy Rate"
"3723",2002," Sep","Toronto Airport"," 64.8%","Hotel Occupancy Rate"
"3724",2002," Sep","GTA West"," 67.8%","Hotel Occupancy Rate"
"3725",2002," Sep","GTA East North"," 66.4%","Hotel Occupancy Rate"
"3726",2002," Sep","London"," 71.6%","Hotel Occupancy Rate"
"3727",2002," Sep","Windsor"," 63.7%","Hotel Occupancy Rate"
"3728",2002," Sep","Niagara Falls"," 76.8%","Hotel Occupancy Rate"
"3729",2002," Sep","Other Niagara Region"," 64.2%","Hotel Occupancy Rate"
"3730",2002," Sep","Other Southern Ontario"," 59%","Hotel Occupancy Rate"
"3731",2002," Sep","Eastern Ontario"," 69.9%","Hotel Occupancy Rate"
"3732",2002," Sep","Kingston"," 78.8%","Hotel Occupancy Rate"
"3733",2002," Sep","Other Eastern Ontario"," 65.7%","Hotel Occupancy Rate"
"3734",2002," Sep","Ottawa"," 75.9%","Hotel Occupancy Rate"
"3735",2002," Sep","Downtown Ottawa"," 78.7%","Hotel Occupancy Rate"
"3736",2002," Sep","Ottawa West"," 64.6%","Hotel Occupancy Rate"
"3737",2002," Sep","Ottawa East"," 72%","Hotel Occupancy Rate"
"3738",2002," Sep","Greater Vancouver"," 72.1%","Hotel Occupancy Rate"
"3739",2002," Sep","Central Ontario"," 64.3%","Hotel Occupancy Rate"
"3740",2002," Sep","Downtown Vancouver"," 74%","Hotel Occupancy Rate"
"3741",2002," Sep","Vancouver Island"," 68.7%","Hotel Occupancy Rate"
"3742",2002," Sep","Whistler Resort Area"," 42.9%","Hotel Occupancy Rate"
"3743",2002," Sep","Alberta Resorts"," 75.5%","Hotel Occupancy Rate"
"3744",2002," Sep","Calgary"," 73.3%","Hotel Occupancy Rate"
"3745",2002," Sep","Edmonton"," 72.6%","Hotel Occupancy Rate"
"3746",2002," Sep","Regina"," 64.6%","Hotel Occupancy Rate"
"3747",2002," Sep","Winnipeg"," 66.1%","Hotel Occupancy Rate"
"3748",2002," Sep","Greater Montreal"," 76.3%","Hotel Occupancy Rate"
"3749",2002," Sep","Downtown Montreal"," 76.2%","Hotel Occupancy Rate"
"3750",2002," Sep","Montreal Airport Laval"," 76%","Hotel Occupancy Rate"
"3751",2002," Sep","Greater Quebec City"," 79.6%","Hotel Occupancy Rate"
"3752",2002," Sep","Moncton"," 65.2%","Hotel Occupancy Rate"
"3753",2002," Sep","Halifax Dartmouth"," 92.3%","Hotel Occupancy Rate"
"3754",2002," Sep","St Johns"," 82.9%","Hotel Occupancy Rate"
"3755",2002," Sep","Canada"," 70.8%","Hotel Occupancy Rate"
"3756",2002," Sep","British Columbia"," 67.2%","Hotel Occupancy Rate"
"3757",2002," Sep","Manitoba"," 63.3%","Hotel Occupancy Rate"
"3758",2002," Sep","New Brunswick"," 69.8%","Hotel Occupancy Rate"
"3759",2002," Sep","Nova Scotia"," 87.2%","Hotel Occupancy Rate"
"3760",2002," Sep","Ontario"," 71.5%","Hotel Occupancy Rate"
"3761",2002," Sep","Quebec"," 74.4%","Hotel Occupancy Rate"
"3762",2002," Sep","Saskatchewan"," 61.8%","Hotel Occupancy Rate"
"3763",2002," Sep","Newfoundland"," 75%","Hotel Occupancy Rate"
"3764",2002," Sep","Southern Ontario"," $77.23","Revenue per Available Room"
"3765",2002," Sep","Kitchener Waterloo Cambridge Guelph"," $67.9","Revenue per Available Room"
"3766",2002," Sep","Hamilton Brantford"," $55.23","Revenue per Available Room"
"3767",2002," Sep","North Eastern Ontario"," $56.98","Revenue per Available Room"
"3768",2002," Sep","North Bay"," $61.56","Revenue per Available Room"
"3769",2002," Sep","Sudbury"," $59.73","Revenue per Available Room"
"3770",2002," Sep","North Central Ontario"," $0","Revenue per Available Room"
"3771",2002," Sep","Sault Ste Marie"," $82.6","Revenue per Available Room"
"3772",2002," Sep","North Western Ontario"," $71.17","Revenue per Available Room"
"3773",2002," Sep","Thunder Bay"," ","Revenue per Available Room"
"3774",2002," Sep","Greater Toronto Area"," $99.22","Revenue per Available Room"
"3775",2002," Sep","Downtown Toronto"," $141.17","Revenue per Available Room"
"3776",2002," Sep","Toronto Airport"," $72.63","Revenue per Available Room"
"3777",2002," Sep","GTA West"," $67.44","Revenue per Available Room"
"3778",2002," Sep","GTA East North"," $74.8","Revenue per Available Room"
"3779",2002," Sep","London"," $71.14","Revenue per Available Room"
"3780",2002," Sep","Windsor"," $66.22","Revenue per Available Room"
"3781",2002," Sep","Niagara Falls"," $103.26","Revenue per Available Room"
"3782",2002," Sep","Other Niagara Region"," $58.23","Revenue per Available Room"
"3783",2002," Sep","Other Southern Ontario"," $58.97","Revenue per Available Room"
"3784",2002," Sep","Eastern Ontario"," $65.87","Revenue per Available Room"
"3785",2002," Sep","Kingston"," $84.56","Revenue per Available Room"
"3786",2002," Sep","Other Eastern Ontario"," $56.91","Revenue per Available Room"
"3787",2002," Sep","Ottawa"," $98.86","Revenue per Available Room"
"3788",2002," Sep","Downtown Ottawa"," $108.82","Revenue per Available Room"
"3789",2002," Sep","Ottawa West"," $67.41","Revenue per Available Room"
"3790",2002," Sep","Ottawa East"," $69.64","Revenue per Available Room"
"3791",2002," Sep","Greater Vancouver"," $94.66","Revenue per Available Room"
"3792",2002," Sep","Central Ontario"," $79.94","Revenue per Available Room"
"3793",2002," Sep","Downtown Vancouver"," $118.79","Revenue per Available Room"
"3794",2002," Sep","Vancouver Island"," $91.47","Revenue per Available Room"
"3795",2002," Sep","Whistler Resort Area"," $61.2","Revenue per Available Room"
"3796",2002," Sep","Alberta Resorts"," $186.03","Revenue per Available Room"
"3797",2002," Sep","Calgary"," $81.47","Revenue per Available Room"
"3798",2002," Sep","Edmonton"," $66.04","Revenue per Available Room"
"3799",2002," Sep","Regina"," $52.48","Revenue per Available Room"
"3800",2002," Sep","Winnipeg"," $65.3","Revenue per Available Room"
"3801",2002," Sep","Greater Montreal"," $107.5","Revenue per Available Room"
"3802",2002," Sep","Downtown Montreal"," $117.5","Revenue per Available Room"
"3803",2002," Sep","Montreal Airport Laval"," $76.55","Revenue per Available Room"
"3804",2002," Sep","Greater Quebec City"," $131.68","Revenue per Available Room"
"3805",2002," Sep","Moncton"," $64.1","Revenue per Available Room"
"3806",2002," Sep","Halifax Dartmouth"," $119.5","Revenue per Available Room"
"3807",2002," Sep","St Johns"," $97.38","Revenue per Available Room"
"3808",2002," Sep","Canada"," $86.27","Revenue per Available Room"
"3809",2002," Sep","British Columbia"," $82.96","Revenue per Available Room"
"3810",2002," Sep","Manitoba"," $57.32","Revenue per Available Room"
"3811",2002," Sep","New Brunswick"," $66.03","Revenue per Available Room"
